GRB_name 	 redshift 	 mid_time (s) 	 mid_time- (s) 	 mid_time+ (s) 	 flux [erg.cm-2.s-1 (X) or mJy (opt/IR, radio)] 	 flux_err 	 type of point (detection,extrap,UL) 	 filter 
091020 	 -1.000000 	 79.891394 	 79.799469 	 79.983426 	 2.969085e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 80.075563 	 79.983426 	 80.167806 	 2.947844e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 80.260156 	 80.167806 	 80.352612 	 2.926752e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 80.445175 	 80.352612 	 80.537844 	 2.905809e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 80.630620 	 80.537844 	 80.723503 	 2.885014e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 80.816493 	 80.723503 	 80.909590 	 2.864364e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 81.002794 	 80.909590 	 81.096106 	 2.843860e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 81.189525 	 81.096106 	 81.283052 	 2.823501e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 81.376686 	 81.283052 	 81.470428 	 2.803284e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 81.564279 	 81.470428 	 81.658237 	 2.783210e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 81.752304 	 81.658237 	 81.846479 	 2.763277e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 81.940762 	 81.846479 	 82.035154 	 2.743484e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 82.129655 	 82.035154 	 82.224265 	 2.723830e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 82.318984 	 82.224265 	 82.413812 	 2.704315e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 82.508749 	 82.413812 	 82.603795 	 2.684937e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 82.698951 	 82.603795 	 82.794216 	 2.665695e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 82.889592 	 82.794216 	 82.985077 	 2.646588e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 83.080672 	 82.985077 	 83.176377 	 2.627615e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 83.272193 	 83.176377 	 83.368118 	 2.608776e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 83.464155 	 83.368118 	 83.560302 	 2.590070e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 83.656560 	 83.560302 	 83.752928 	 2.571494e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 83.849408 	 83.752928 	 83.945999 	 2.553050e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 84.042701 	 83.945999 	 84.139514 	 2.534734e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 84.236439 	 84.139514 	 84.333476 	 2.516548e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 84.430624 	 84.333476 	 84.527885 	 2.498489e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 84.625257 	 84.527885 	 84.722741 	 2.480557e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 84.820338 	 84.722741 	 84.918048 	 2.462751e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 85.015869 	 84.918048 	 85.113804 	 2.445071e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 85.211851 	 85.113804 	 85.310011 	 2.427514e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 85.408285 	 85.310011 	 85.506671 	 2.410081e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 85.605171 	 85.506671 	 85.703785 	 2.392770e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 85.802511 	 85.703785 	 85.901352 	 2.375580e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 86.000307 	 85.901352 	 86.099375 	 2.358512e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 86.198558 	 86.099375 	 86.297855 	 2.341563e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 86.397266 	 86.297855 	 86.496792 	 2.324733e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 86.596432 	 86.496792 	 86.696188 	 2.308021e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 86.796058 	 86.696188 	 86.896043 	 2.291427e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 86.996143 	 86.896043 	 87.096359 	 2.274949e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 87.196690 	 87.096359 	 87.297137 	 2.258587e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 87.397699 	 87.297137 	 87.498378 	 2.242340e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 87.599172 	 87.498378 	 87.700082 	 2.226206e-09 	 3.366339e-10 	 3 	 X 
091020 	 -1.000000 	 87.801109 	 87.700082 	 87.902252 	 2.210186e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 88.003511 	 87.902252 	 88.104887 	 2.194278e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 88.206380 	 88.104887 	 88.307990 	 2.178482e-09 	 3.247489e-10 	 3 	 X 
091020 	 -1.000000 	 88.409717 	 88.307990 	 88.511561 	 2.162796e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 88.613522 	 88.511561 	 88.715601 	 2.147221e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 88.817798 	 88.715601 	 88.920112 	 2.131755e-09 	 3.177831e-10 	 3 	 X 
091020 	 -1.000000 	 89.022544 	 88.920112 	 89.125094 	 2.116397e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 89.227762 	 89.125094 	 89.330548 	 2.101148e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 89.433453 	 89.330548 	 89.536477 	 2.086007e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 89.639619 	 89.536477 	 89.742879 	 2.070973e-09 	 3.087224e-10 	 3 	 X 
091020 	 -1.000000 	 89.846259 	 89.742879 	 89.949758 	 2.056046e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 90.053376 	 89.949758 	 90.157114 	 2.041226e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 90.260971 	 90.157114 	 90.364947 	 2.026511e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 90.469044 	 90.364947 	 90.573260 	 2.011902e-09 	 3.042281e-10 	 3 	 X 
091020 	 -1.000000 	 90.677596 	 90.573260 	 90.782053 	 1.997398e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 90.886630 	 90.782053 	 90.991327 	 1.982999e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 91.096145 	 90.991327 	 91.201084 	 1.968704e-09 	 2.934770e-10 	 3 	 X 
091020 	 -1.000000 	 91.306144 	 91.201084 	 91.411324 	 1.954513e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 91.516626 	 91.411324 	 91.622049 	 1.940425e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 91.727594 	 91.622049 	 91.833260 	 1.926441e-09 	 2.871768e-10 	 3 	 X 
091020 	 -1.000000 	 91.939047 	 91.833260 	 92.044957 	 1.912559e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 92.150989 	 92.044957 	 92.257143 	 1.898780e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 92.363419 	 92.257143 	 92.469817 	 1.885103e-09 	 2.850543e-10 	 3 	 X 
091020 	 -1.000000 	 92.576339 	 92.469817 	 92.682982 	 1.871528e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 92.789749 	 92.682982 	 92.896639 	 1.858056e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 93.003651 	 92.896639 	 93.110788 	 1.844686e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 93.218047 	 93.110788 	 93.325430 	 1.831417e-09 	 2.769363e-10 	 3 	 X 
091020 	 -1.000000 	 93.432937 	 93.325430 	 93.540567 	 1.818251e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 93.648322 	 93.540567 	 93.756201 	 1.805186e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 93.864204 	 93.756201 	 93.972331 	 1.792222e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 94.080583 	 93.972331 	 94.188960 	 1.779360e-09 	 2.652514e-10 	 3 	 X 
091020 	 -1.000000 	 94.297461 	 94.188960 	 94.406088 	 1.766599e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 94.514839 	 94.406088 	 94.623716 	 1.753939e-09 	 -1.000000e-32 	 0 	 X 
091020 	 -1.000000 	 94.732718 	 94.623716 	 94.841846 	 1.741380e-09 	 -1.000000e-32 	 0 	 X 
